id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
16157,_, , ,挺服帖,14,17,使用体验,正面
16157,持久情况, , ,还可以,19,22,功效,正面
16157,_, , ,提亮肤色,23,27,功效,正面
16158,_, , ,挺服帖,14,17,使用体验,正面
16158,保湿效果, , ,还不错,19,22,功效,正面
16158,_, , ,保湿,23,25,功效,正面
16159,_, , ,不会觉得紧绷,14,20,使用体验,正面
16159,补水, , ,可以,22,24,功效,正面
16159,_, , ,有光泽,25,28,功效,正面
16160,_, , ,真的,35,37,真伪,正面
16160,_, , ,保湿,43,45,功效,正面
16160,_, , ,没有浮粉,38,42,使用体验,正面
16161,_, , ,绝对正品,35,39,真伪,正面
16161,_, , ,保湿,44,46,功效,正面
16161,_, , ,很细腻,40,43,使用体验,正面
16162,_, , ,是真品,35,38,真伪,正面
16162,肤色提亮, , ,很多,42,44,功效,正面
16162,泡沫, , ,很多,39,41,使用体验,正面
16163,_, , ,很好闻,3,6,气味,正面
16163,_, , ,挺漂亮的,7,11,整体,正面
16163,_, , ,不紧绷,14,17,使用体验,正面
16163,_, , ,好评,18,20,整体,正面
16164,_, , ,很好闻,3,6,气味,正面
16164,_, , ,好的没话说,7,12,整体,正面
16164,_, , ,不紧绷,15,18,使用体验,正面
16164,_, , ,蛮喜欢的,19,23,整体,正面
16165,味道, , ,可以,3,5,气味,正面
16165,_, , ,很好用,6,9,整体,正面
16165,_, , ,不油腻,12,15,使用体验,正面
16165,_, , ,方便,16,18,整体,正面
16166,_, , ,好闻,3,5,气味,正面
16166,_, , ,很温和,6,9,整体,正面
16166,_, , ,水分还可以,12,17,使用体验,正面
16166,_, , ,实用,18,20,整体,正面
16167,_, , ,不错,11,13,整体,正面
16167,送货,16,18,超级快,19,22,物流,正面
16168,_, , ,很合适,11,14,整体,正面
16168,快递,17,19,真的很快呀,20,25,物流,正面
16169,味道, , ,还可以,11,14,整体,正面
16170,盒子,0,2,没有,2,4,包装,负面
16170,包装盒,7,10,没有,11,13,包装,负面
16171,包装,0,2,忒简单,2,5,包装,负面
16171,外箱,8,10,_,13,15,包装,负面
16172,_, , ,很高大上,0,4,整体,正面
16173,味道,0,2,很好,2,4,气味,正面
16173,_, , ,很不错,7,10,整体,正面
16174,味道,0,2,还不错,2,5,气味,正面
16174,_, , ,蛮不错的,8,12,整体,正面
16175,_, , ,正品,10,12,真伪,正面
16175,保质期,14,17,_, , ,新鲜度,中性
16176,_, , ,是正品,10,13,真伪,正面
16176,保质期,15,18,_, , ,新鲜度,中性
16177,_, , ,很满意,0,3,整体,正面
16177,_, , ,不错,7,9,整体,正面
16177,_,10,13,经济又实惠,7,9,价格,正面
16178,_, , ,很好看,0,3,整体,正面
16178,_, , ,蛮好用的,7,11,整体,正面
16178,性价比,12,15,不错,7,9,价格,正面
16179,_, , ,最好用,0,3,整体,正面
16179,_, , ,超赞,7,9,整体,正面
16179,_,10,13,太划算,7,9,价格,正面
16180,_, , ,妥妥的,0,3,整体,正面
16180,_, , ,超喜欢,3,6,整体,正面
16181,_, , ,真的不错,0,4,整体,正面
16181,_, , ,杠杠的,4,7,整体,正面
16182,_, , ,很舒服,0,3,整体,正面
16182,_, , ,不错,3,5,整体,正面
16183,_, , ,就是好,0,3,整体,正面
16183,_, , ,优秀,3,5,整体,正面
16184,快递,12,14,超赞,14,16,物流,正面
16184,快递小哥,19,23,_, , ,物流,正面
16185,物流,12,14,非常快,14,17,物流,正面
16185,物流,20,22,太快了, , ,物流,正面
16186,防晒效果,0,4,_,4,7,功效,中性
16187,价,12,13,廉, , ,价格,正面
16188,包装,5,7,完整,7,9,包装,正面
16188,_, , ,太棒了,16,19,整体,正面
16188,味道,20,22,很不错,24,27,气味,正面
16188,_, , ,满意,28,30,整体,正面
16189,包装,5,7,完整,7,9,包装,正面
16189,_, , ,棒棒的,16,19,整体,正面
16189,味道,20,22,很不错,24,27,气味,正面
16189,_, , ,就是好,28,31,整体,正面
16190,包装,5,7,完整,7,9,包装,正面
16190,_, , ,喜欢喜欢,16,20,整体,正面
16190,异味,21,23,没有,25,27,气味,正面
16190,_, , ,一直棒棒,28,32,整体,正面
16191,包装,5,7,_,7,9,包装,正面
16191,_, , ,真心不错,16,20,整体,正面
16191,味道,21,23,差不多,25,28,气味,正面
16191,_, , ,一如既往的喜欢,29,36,整体,正面
16192,_, , ,挺滋润,22,25,使用体验,正面
16192,_, , ,很好用,15,18,整体,正面
16192,_, , ,好服帖,19,22,使用体验,正面
16192,_, , ,超级划算,7,11,价格,正面
16193,_, , ,非常温和,21,25,使用体验,正面
16193,_, , ,很好用,14,17,整体,正面
16193,_, , ,好服帖,18,21,使用体验,正面
16193,活动, , ,很实惠,7,10,价格,正面
16194,_, , ,不卡粉,28,31,使用体验,正面
16194,_, , ,相当不错,15,19,整体,正面
16194,_, , ,没有什么不良反应,20,28,使用体验,正面
16194,价格, , ,优惠很多,7,11,价格,正面
16195,_, , ,特别薄,22,25,使用体验,正面
16195,_, , ,放心,14,16,整体,正面
16195,_, , ,一点没问题,17,22,使用体验,正面
16195,_, , ,很实惠,7,10,价格,正面
16196,_, , ,便宜好多,24,28,价格,正面
16196,_, , ,是真品,11,14,真伪,正面
16196,_, , ,好用,15,17,整体,正面
16197,_, , ,便宜好多,24,28,价格,正面
16197,_, , ,是正品,11,14,真伪,正面
16197,_, , ,好的,15,17,整体,正面
16198,活动, , ,挺便宜,26,29,价格,正面
16198,_, , ,正品保证,11,15,真伪,正面
16198,_, , ,提好用,16,19,整体,正面
16199,价钱, , ,不贵,0,2,价格,正面
16199,_, , ,挺不错的,6,10,整体,正面
16200,活动, , ,很合适,0,3,价格,正面
16200,好评, , ,_,8,12,整体,正面
16201,_, , ,不错,0,2,整体,正面
16201,_, , ,好的,5,7,整体,正面
16201,_, , ,不错哦,10,13,整体,正面
16202,_, , ,不错,0,2,整体,正面
16202,_, , ,五星好评,5,9,整体,正面
16202,_, , ,确实很好,12,16,整体,正面
16203,_, , ,能接受,0,3,整体,正面
16203,_, , ,真的不错,6,10,整体,正面
16203,_, , ,好一点,13,16,整体,正面
16204,_, , ,蛮好的,4,7,整体,正面
16204,_, , ,比较自然,9,13,功效,正面
16205,_, , ,支持,4,6,整体,正面
16205,补水, , ,挺好的,8,11,功效,正面
16206,_, , ,还是不错的,0,5,整体,正面
16207,_, , ,货真价值,9,13,整体,正面
16208,_, , ,可以啊,0,3,整体,正面
16209,赠品, , ,好多,3,5,价格,正面
16210,_, , ,是不是正品,21,26,真伪,中性
16211,_,2,4,物美价廉,0,4,整体,正面
16211,快递,9,11,三流,7,9,物流,负面
16212,产品,2,4,一流,0,2,整体,正面
16212,客服,9,11,敷衍了事,5,9,物流,负面
16213,性价比, , ,很高,6,8,价格,正面
16214,_, , ,真喜欢,6,9,整体,正面
16215,_, , ,不错不错,0,4,整体,正面
16215,_, , ,很温和,5,8,使用体验,正面
16216,_, , ,比较适合,0,4,整体,正面
16216,_, , ,挺滋润补水的,5,11,使用体验,正面
16217,_, , ,还不错,8,11,整体,正面
16217,补水效果,12,16,不错,16,18,功效,正面
16218,产品, , ,一流,8,10,整体,正面
16218,_,12,16,不错,15,17,功效,正面
16219,_, , ,很赞,0,2,整体,正面
16219,_, , ,滑滑的,16,19,使用体验,正面
16220,_, , ,应该不错,0,4,整体,正面
16220,_, , ,很水润,18,21,使用体验,正面
16221,物流,15,17,特别特别给力,17,23,物流,正面
16221,_, , ,很好,26,28,整体,正面
16222,服务,15,17,就是好,17,20,物流,正面
16222,_, , ,炒鸡棒棒,23,27,整体,正面
16223,活动,40,42,_, , ,价格,正面
16223,_, , ,不错,0,2,整体,正面
16223,_, , ,挺满意的,28,32,整体,正面
16224,活动,39,41,_, , ,价格,正面
16224,_, , ,适合,0,2,整体,正面
16224,_, , ,挺好了,28,31,整体,正面
16225,活动,40,42,特别合算, , ,价格,正面
16225,_, , ,蛮好,0,2,整体,正面
16225,_, , ,nice,28,32,整体,正面
16226,清洁效果,0,4,一般般吧,4,8,功效,中性
16226,补水,15,17,可以,17,19,功效,正面
16226,味道,21,23,太香了,23,26,气味,负面
16227,效果,0,2,还不知道,2,6,功效,中性
16227,控油效果,13,17,还行,17,19,功效,正面
16227,味道,21,23,太香了,23,26,气味,负面
16228,效果,0,2,还不知道,2,6,功效,中性
16228,补水,13,15,可以,15,17,功效,正面
16228,_,19,21,好刺鼻,21,24,气味,负面
16229,包装,2,4,很好,10,12,包装,正面
16229,_, , ,太好用了,17,21,整体,正面
16230,包装盒,2,5,很好看,11,14,包装,正面
16230,_, , ,非常的好用,19,24,整体,正面
16231,质量,7,9,很好,9,11,其他,正面
16231,香味,18,20,淡淡的,15,18,气味,正面
16231,颜色,21,23,很自然,24,27,功效,正面
16232,_,7,9,很好,9,11,其他,正面
16232,_,18,20,好闻,15,17,气味,正面
16232,清洁效果,20,24,好,25,26,功效,正面
16233,_,7,9,量足,9,11,其他,正面
16233,味道,18,20,_,15,18,气味,正面
16233,肤色,21,23,自然,24,26,功效,正面
16234,_, , ,还行,12,14,整体,正面
16234,_, , ,挺薄,15,17,使用体验,正面
16235,_, , ,相当不错,12,16,整体,正面
16235,_, , ,特别服帖,17,21,使用体验,正面
16236,_, , ,很补水,28,31,功效,正面
16236,精华液,32,35,很多,36,38,成分,正面
16236,_, , ,好的没话说,39,44,整体,正面
16237,持妆, , ,不错,28,30,功效,正面
16237,精华液,31,34,很多,35,37,成分,正面
16237,_, , ,没让人失望,38,43,整体,正面
16238,遮瑕效果, , ,不错,28,30,功效,正面
16238,蚕丝面料,31,35,_,36,38,成分,正面
16238,_, , ,差不多,39,42,整体,正面
16239,_, , ,不错,0,2,整体,正面
16239,_, , ,便宜太多了,5,10,价格,正面
16239,_, , ,希望是正品,11,16,真伪,中性
16240,_, , ,还挺好的,0,4,整体,正面
16240,价格, , ,很合理,7,10,价格,正面
16240,_, , ,希望是正品,11,16,真伪,中性
16241,_, , ,不错,0,2,整体,正面
16241,_, , ,便宜,5,7,价格,正面
16241,_, , ,是不是真品,8,13,真伪,中性
16242,_, , ,好,0,1,整体,正面
16242,_, , ,不错,2,4,整体,正面
16242,_,4,6,特价,6,8,价格,正面
16242,物流,8,10,快,10,11,物流,正面
16242,_, , ,666,11,14,整体,正面
16243,_, , ,好,0,1,整体,正面
16243,_, , ,很有用,2,5,整体,正面
16243,价格,5,7,实惠,7,9,价格,正面
16243,配送速度,9,13,很快,13,15,物流,正面
16243,_, , ,666,15,18,整体,正面
16244,_, , ,好,0,1,整体,正面
16244,_, , ,值得推荐,2,6,整体,正面
16244,价格,6,8,多多优惠,8,12,价格,正面
16244,小哥服务态度,12,18,好,18,19,物流,正面
16244,_, , ,666,19,22,整体,正面
16245,_, , ,很好,0,2,整体,正面
16245,_, , ,真心好用,3,7,整体,正面
16245,活动,7,9,很划算,9,12,价格,正面
16245,快递小哥服务态度,12,20,比较好,20,23,物流,正面
16245,_, , ,666,23,26,整体,正面
16246,_, , ,太合适了,0,4,整体,正面
16246,_, , ,好用的,5,8,整体,正面
16246,_,4,6,挺划算,10,13,价格,正面
16246,快递,13,15,很快,15,17,物流,正面
16246,_, , ,真不错,17,20,整体,正面
16247,_, , ,挺好用的,9,13,整体,正面
16247,_, , ,比较服帖,16,20,使用体验,正面
16248,_, , ,妥妥的,9,12,整体,正面
16248,_, , ,很好用,15,18,使用体验,正面
16249,_, , ,非常棒,10,13,整体,正面
16250,上妆效果,0,4,很自然,4,7,功效,正面
16251,_, , ,好用,13,15,整体,正面
16251,_, , ,挺超值的,16,20,价格,正面
16252,_, , ,超好用,13,16,整体,正面
16252,_, , ,很惊喜,17,20,价格,正面
16253,味道,6,8,挺淡,8,10,气味,正面
16253,味道,6,8,蛮好闻,10,13,气味,正面
16253,_, , ,有点黏黏,21,25,使用体验,中性
16253,_, , ,还可以,27,30,尺寸,正面
16254,味道,6,8,清新,8,10,气味,正面
16254,味道,6,8,蛮好闻,10,13,气味,正面
16254,_, , ,有点黏黏,21,25,使用体验,中性
16254,大小, , ,合适,27,29,尺寸,正面
16255,_,6,8,好香,8,10,气味,正面
16255,味道,6,8,很香,10,12,气味,正面
16255,_, , ,有点黏黏,20,24,使用体验,中性
16255,大小, , ,刚好,26,28,尺寸,正面
16256,味道,6,8,挺淡,8,10,气味,正面
16256,味道,6,8,蛮好闻,10,13,气味,正面
16256,_, , ,泛油光,21,24,使用体验,中性
16256,_, , ,挺小只,26,29,尺寸,正面
16257,_, , ,特别喜欢,0,4,整体,正面
16258,_, , ,很高大上,21,25,整体,正面
16259,_, , ,改善肤色,11,15,功效,正面
16259,_, , ,比较有气色,16,21,使用体验,正面
16260,_, , ,超补水,11,14,功效,正面
16260,_, , ,不油腻,15,18,使用体验,正面
16261,物流速度,0,4,快,4,5,物流,正面
16261,_, , ,很好用,17,20,整体,正面
16261,_, , ,实惠,22,24,价格,正面
16262,物流,0,2,好快,2,4,物流,正面
16262,_, , ,真心好用,16,20,整体,正面
16262,_, , ,买的值,22,25,价格,正面
16263,速度,0,2,佩服,2,4,物流,正面
16263,_, , ,喜欢喜欢,16,20,整体,正面
16263,赠品, , ,很多,22,24,价格,正面
16264,颜色, , ,偏黄,18,20,功效,负面
16265,_, , ,不错,20,22,整体,正面
16265,_, , ,好好用,23,26,整体,正面
16266,_, , ,快捷,20,22,整体,正面
16266,_, , ,蛮喜欢的,23,27,整体,正面
16267,味道,0,2,挺好的,2,5,气味,正面
16267,送货,5,7,很给力,8,11,物流,正面
16268,味道,0,2,挺清淡的,2,6,气味,正面
16268,收货,6,8,迅速,9,11,物流,正面
16269,卸妆, , ,还不错,0,3,整体,正面
16269,_, , ,很划算,4,7,价格,正面
16269,持久力,8,11,可以,12,14,使用体验,正面
16270,_, , ,很好,0,2,整体,正面
16270,_, , ,很优惠,3,6,价格,正面
16270,持久力,7,10,可以,11,13,使用体验,正面
16271,_, , ,很棒了,0,3,整体,正面
16271,价格, , ,还可以,4,7,价格,正面
16271,_,8,11,不粘,12,14,使用体验,正面
16272,美白,9,11,很好,11,13,功效,正面
16273,_, , ,不过敏,14,17,整体,正面
16274,_, , ,真喜欢,0,3,整体,正面
16275,物流,2,4,非常的快,6,10,物流,正面
16275,_, , ,很喜欢,19,22,整体,正面
16275,_, , ,很方便,45,48,整体,正面
16276,快递小哥,2,6,点赞,8,10,物流,正面
16276,_, , ,非常喜欢,19,23,整体,正面
16276,_, , ,很方便,46,49,整体,正面
16277,快递,2,4,真的不错,6,10,物流,正面
16277,_, , ,挺喜欢用的,19,24,整体,正面
16277,_, , ,真的很耐斯,47,52,整体,正面
16278,礼品,17,19,_, , ,价格,正面
16278,_, , ,大爱,20,22,整体,正面
16278,_, , ,一如既往的好,4,10,整体,正面
16279,礼品,14,16,_, , ,价格,正面
16279,_, , ,确实很好,17,21,整体,正面
16279,_, , ,好用的,4,7,整体,正面
16280,活动,13,15,还挺划算的, , ,价格,正面
16280,_, , ,非常好用,16,20,整体,正面
16280,_, , ,水润,4,6,整体,正面
16281,_, , ,好得不得了,0,5,整体,正面
16282,_, , ,不过敏,7,10,使用体验,正面
16282,补水效果,22,26,明显,26,28,功效,正面
16283,_, , ,挺舒服,7,10,使用体验,正面
16283,_,22,26,比较干净,26,30,功效,正面
16284,补水效果,3,7,还不错,7,10,功效,正面
16284,_, , ,可以,0,2,整体,正面
16285,持久情况,5,9,还好,9,11,功效,正面
16285,_, , ,爱不释手,0,4,整体,正面
16286,遮瑕效果,0,4,超好,5,7,功效,正面
16287,_, , ,提好用,5,8,整体,正面
16288,_, , ,不好用,0,3,整体,负面
16288,_, , ,一点不好用,3,8,整体,负面
16289,_, , ,不太喜欢,0,4,整体,负面
16289,_, , ,很垃圾,4,7,整体,负面
16290,_, , ,很薄,2,4,使用体验,正面
16290,_, , ,比较滋润,4,8,使用体验,正面
16290,价钱,9,11,美丽,11,13,价格,正面
16291,_, , ,很水润,2,5,使用体验,正面
16291,_, , ,不怎么油腻,5,10,使用体验,正面
16291,价钱,11,13,美丽,13,15,价格,正面
16292,_, , ,很贴脸,2,5,使用体验,正面
16292,_, , ,挺温和的,5,9,使用体验,正面
16292,_,8,10,好合算,12,15,价格,正面
16293,_, , ,效果好,8,11,整体,正面
16294,_, , ,正品,4,6,真伪,正面
16295,活动,4,6,挺合适,8,11,价格,正面
16295,_, , ,很好用,13,16,整体,正面
16295,_, , ,好用,18,20,整体,正面
16296,活动,4,6,挺合适,8,11,价格,正面
16296,_, , ,很好的,13,16,整体,正面
16296,_, , ,非常的不错,18,23,整体,正面
16297,价格,4,6,优惠,8,10,价格,正面
16297,_, , ,超赞,12,14,整体,正面
16297,_, , ,挺舒服,16,19,整体,正面
16298,_, , ,没有过敏,5,9,使用体验,正面
16298,_, , ,好,3,4,其他,正面
16298,价钱,18,20,合理,20,22,价格,正面
16298,_, , ,比较温和,13,17,使用体验,正面
16299,_, , ,没有过敏,5,9,使用体验,正面
16299,_, , ,好,3,4,其他,正面
16299,价格,17,19,挺实惠,19,22,价格,正面
16299,_, , ,不紧绷,13,16,使用体验,正面
16300,_, , ,不会掉粉,6,10,使用体验,正面
16300,图案, , ,漂亮,3,5,其他,正面
16300,_,18,20,不算太贵,21,25,价格,正面
16300,_, , ,比较温和,14,18,使用体验,正面
16301,_, , ,很光滑,5,8,使用体验,正面
16301,量, , ,多,3,4,其他,正面
16301,_,18,20,物美价廉,17,21,价格,正面
16301,水分, , ,超足,12,14,使用体验,正面
16302,产品, , ,一流,7,9,整体,正面
16302,_, , ,喜欢,9,11,整体,正面
16303,_, , ,挺不错的,7,11,整体,正面
16303,_, , ,优秀,11,13,整体,正面
16304,_, , ,像正品,0,3,真伪,正面
16304,_, , ,很不错,13,16,整体,正面
16305,_, , ,是真东西,0,4,真伪,正面
16305,_, , ,挺不错,14,17,整体,正面
16306,_, , ,跟舒服,2,5,整体,正面
16307,_, , ,不错,4,6,整体,正面
16307,礼品,7,9,超级喜欢,4,6,服务,正面
16307,物流,15,17,应该改进,17,21,物流,负面
16307,客服,32,34,敷衍了事,38,42,物流,负面
16308,_, , ,超级多,4,7,整体,正面
16308,服务,8,10,一流,4,6,服务,正面
16308,物流,16,18,应该改进,18,22,物流,负面
16308,客服,33,35,敷衍了事,39,43,物流,负面
16309,_, , ,不错,4,6,整体,正面
16309,客服服务态度,7,13,不错,4,6,服务,正面
16309,物流,19,21,应该改进,21,25,物流,负面
16309,服务态度,36,40,不好,44,46,物流,负面
16310,_, , ,不错,4,6,整体,正面
16310,客服服务态度,7,13,不错,4,6,服务,正面
16310,快递员,19,22,投诉,22,24,物流,负面
16310,物流,35,37,应该改进,41,45,物流,负面
16311,_, , ,像正品,26,29,真伪,正面
16311,_, , ,非常好用,2,6,整体,正面
16312,_, , ,正品保证,26,30,真伪,正面
16312,_, , ,挺喜欢的,2,6,整体,正面
16313,包装,16,18,太简陋了点,18,23,包装,正面
16313,_, , ,看起来不错,2,7,整体,正面
16314,颜色,14,16,很好,16,18,包装,正面
16314,_, , ,超级棒,2,5,整体,正面
16315,商家,7,9,不错,9,11,服务,正面
16316,浮粉, , ,比较厉害,0,4,使用体验,负面
16317,_, , ,是正品,10,13,真伪,正面
16317,味道, , ,非常喜欢,21,25,气味,正面
16318,_, , ,正品,10,12,真伪,正面
16318,味道, , ,闻着不错,20,24,气味,正面
16319,_, , ,是真东西,0,4,真伪,正面
16320,上妆,5,7,很好,9,11,功效,正面
16320,_, , ,不油腻,13,16,使用体验,正面
16320,_, , ,有点干,26,29,使用体验,负面
16320,上妆效果, , ,很好,47,49,功效,正面
16321,补水效果,5,9,还行,11,13,功效,正面
16321,_, , ,不油腻,15,18,使用体验,正面
16321,_, , ,有点干,28,31,使用体验,负面
16321,_, , ,很补水,49,52,功效,正面
16322,清洁能力,5,9,有一定的,11,15,功效,正面
16322,_, , ,不会掉粉,17,21,使用体验,正面
16322,_, , ,有点干,31,34,使用体验,负面
16322,_, , ,不假面,52,55,功效,正面
16323,上妆,5,7,很好,9,11,功效,正面
16323,_, , ,不油腻,13,16,使用体验,正面
16323,_, , ,刺痛,26,28,使用体验,负面
16323,_, , ,很持久,46,49,功效,正面
16324,_, , ,一如既往的喜欢,2,9,整体,正面
16325,_, , ,很好,0,2,整体,正面
16325,_, , ,超喜欢的,8,12,整体,正面
16326,_, , ,蛮好的,0,3,整体,正面
16326,_, , ,一直都用,9,13,整体,正面
16327,外观,0,2,很好看,2,5,包装,正面
16327,图案,6,8,漂亮,9,11,其他,正面
16327,_, , ,很喜欢,12,15,整体,正面
16328,包装,0,2,很精美,2,5,包装,正面
16328,_,6,8,分量足,9,12,其他,正面
16328,_, , ,666,13,16,整体,正面
16329,包装,0,2,没有损坏,2,6,包装,正面
16329,_,6,8,量也大,10,13,其他,正面
16329,_, , ,没让人失望,14,19,整体,正面
16330,态度,0,2,很好,2,4,物流,正面
16330,_, , ,还不错,25,28,整体,正面
16331,物流,0,2,太棒了,2,5,物流,正面
16331,_, , ,好用,26,28,整体,正面
16332,_, , ,挺满意的,2,6,整体,正面
16333,_, , ,很适合,0,3,整体,正面
16334,_, , ,很常满意,2,6,整体,正面
16335,_, , ,超满意,2,5,整体,正面
16336,物流配送中心,0,6,很快,6,8,物流,正面
16336,_, , ,很好,13,15,整体,正面
16336,赠品, , ,很好,16,18,整体,正面
16336,_, , ,好评,24,26,整体,正面
16337,快递,0,2,非常给力,2,6,物流,正面
16337,_, , ,很好,11,13,整体,正面
16337,_, , ,蛮喜欢的,14,18,整体,正面
16337,_, , ,好评,24,26,整体,正面
16338,快递,0,2,还可以,2,5,物流,正面
16338,_, , ,比较好用,10,14,整体,正面
16338,_, , ,很满意,15,18,整体,正面
16338,_, , ,超级好用,24,28,整体,正面
16339,运货速度,0,4,非常快,4,7,物流,正面
16339,_, , ,很有用,12,15,整体,正面
16339,_, , ,值得推荐,16,20,整体,正面
16339,_, , ,还挺好用的,26,31,整体,正面
16340,_, , ,不好用,14,17,整体,负面
16340,_, , ,太干了,18,21,使用体验,负面
16340,_, , ,不干净,22,25,功效,负面
16340,_, , ,上当了,26,29,整体,负面
16341,_, , ,不好用,14,17,整体,负面
16341,_, , ,稍微偏硬,18,22,使用体验,负面
16341,淡斑, , ,真没看出来,23,28,功效,负面
16341,_, , ,上当了,29,32,整体,负面
16342,_, , ,不太好,14,17,整体,负面
16342,粉质, , ,不是很好,18,22,使用体验,负面
16342,_, , ,卸不干净,23,27,功效,负面
16342,_, , ,上当了,28,31,整体,负面
16343,_, , ,不是很好,14,18,整体,负面
16343,_, , ,卡,19,20,使用体验,负面
16343,清洁, , ,不是很够,21,25,功效,负面
16343,_, , ,垃圾,26,28,整体,负面
16344,_, , ,5星好评,0,4,整体,正面
16344,包装,7,9,比较好携带,9,14,包装,正面
16345,速度, , ,_,0,3,整体,正面
16345,瓶子,6,8,不错,8,10,包装,正面
16346,_, , ,超出预期,9,13,整体,正面
16346,味道,14,16,很好闻,17,20,气味,正面
16347,产品, , ,一流,9,11,整体,正面
16347,味道,12,14,还不错,15,18,气味,正面
16348,_, , ,很好用,21,24,整体,正面
16348,_, , ,有点脱皮,26,30,使用体验,正面
16348,_, , ,很提肤色,31,35,功效,正面
16349,_, , ,挺满意的,21,25,整体,正面
16349,_, , ,轻薄,27,29,使用体验,正面
16349,隔离效果, , ,还可以,30,33,功效,正面
16350,_, , ,很喜欢,21,24,整体,正面
16350,上妆效果, , ,容易上装,26,30,使用体验,正面
16350,清洁, , ,太给力了,31,35,功效,正面
16351,_, , ,应该不错的,15,20,整体,正面
16352,_, , ,一如既往的喜欢,0,7,整体,正面
16352,_, , ,不油腻,8,11,使用体验,正面
16352,_, , ,喜欢,12,14,整体,正面
16352,瓶子,18,20,新款,15,17,包装,正面
16352,_, , ,方便,25,27,使用体验,正面
16353,_, , ,好用,0,2,整体,正面
16353,_, , ,不油腻,3,6,使用体验,正面
16353,_, , ,喜欢,7,9,整体,正面
16353,_,13,15,没有破损,10,14,包装,正面
16353,泡沫, , ,挺多的,22,25,使用体验,正面
16354,_, , ,好用,0,2,整体,正面
16354,吸收, , ,迅速,3,5,使用体验,正面
16354,_, , ,给力,6,8,整体,正面
16354,外壳,12,14,好看,9,11,包装,正面
16354,_, , ,方便,19,21,使用体验,正面
16355,_, , ,给赞,0,2,整体,正面
16355,_, , ,挺服帖的,3,7,使用体验,正面
16355,_, , ,确实不错,8,12,整体,正面
16355,包装,16,18,_,10,12,包装,正面
16355,_, , ,方便,23,25,使用体验,正面
16356,_, , ,超级好用,0,4,整体,正面
16356,泡沫, , ,挺多的,5,8,使用体验,正面
16356,_, , ,好得不得了,9,14,整体,正面
16356,包装,18,20,完美,15,17,包装,正面
16356,_, , ,没有过敏不适,25,31,使用体验,正面
16357,_, , ,很好用,0,3,整体,正面
16357,_, , ,容易冲洗,4,8,使用体验,正面
16358,_, , ,比较喜欢,0,4,整体,正面
16358,_, , ,透气,5,7,使用体验,正面
16359,赠品,26,28,好多,24,26,价格,正面
16359,_, , ,很好用,14,17,整体,正面
16359,_, , ,给赞,2,4,整体,正面
16360,活动价格,29,33,优惠,27,29,价格,正面
16360,_, , ,很好用,17,20,整体,正面
16360,_, , ,挺喜欢用的,2,7,整体,正面
16361,赠品,29,31,到位,27,29,价格,正面
16361,味道, , ,还可以,17,20,整体,正面
16361,_, , ,应该不错的,2,7,整体,正面
16362,_, , ,很划算,2,5,价格,正面
16362,_, , ,不痒,16,18,使用体验,正面
16362,_, , ,很温和,13,16,使用体验,正面
16363,价格, , ,划算,2,4,价格,正面
16363,_, , ,不刺激,13,16,使用体验,正面
16363,粉质, , ,细,12,13,使用体验,正面
16364,价, , ,廉,2,3,价格,正面
16364,_, , ,非常温和,14,18,使用体验,正面
16364,_, , ,不脱妆,11,14,使用体验,正面
16365,物流,0,2,很快,2,4,物流,正面
16366,_, , ,挺好用的,0,4,整体,正面
16366,_,4,6,淡淡的香味,6,11,气味,正面
16367,_, , ,很漂亮,0,3,整体,正面
16367,味道,3,5,还可以,5,8,气味,正面
16368,_,8,10,超级实惠,10,14,价格,正面
16369,_, , ,保湿,0,2,功效,正面
16369,_, , ,不油腻,2,5,使用体验,正面
16369,_, , ,很贴,6,8,使用体验,正面
16369,_, , ,很赞,11,13,整体,正面
16370,_, , ,保湿,0,2,功效,正面
16370,_, , ,不油腻,2,5,使用体验,正面
16370,色泽, , ,唯美,6,8,使用体验,正面
16370,_, , ,真喜欢,11,14,整体,正面
16371,保湿效果, , ,真的不错,0,4,功效,正面
16371,_, , ,比较方便,4,8,使用体验,正面
16371,_, , ,不紧崩,9,12,使用体验,正面
16371,_, , ,最喜欢的,15,19,整体,正面
16372,隔离效果, , ,很不错,0,3,功效,正面
16372,上妆, , ,比较滋润,3,7,使用体验,正面
16372,_, , ,很自然,8,11,使用体验,正面
16372,_, , ,比较赞的,14,18,整体,正面
16373,_, , ,好评,2,4,整体,中性
16374,_, , ,不好上妆,0,4,功效,负面
16374,_, , ,搓泥了,20,23,使用体验,负面
16374,_, , ,不敢用,29,32,整体,负面
16375,_, , ,不好上妆,0,4,功效,负面
16375,_, , ,有点黏,20,23,使用体验,负面
16375,_, , ,很烂,29,31,整体,负面
16376,_, , ,没有说的那么保湿,0,8,功效,负面
16376,_, , ,掉粉,24,26,使用体验,负面
16376,_, , ,渣货,32,34,整体,负面
16377,价格,9,11,挺实惠,12,15,价格,正面
16377,_, , ,真心不错,0,4,整体,正面
16377,_, , ,还行,6,8,整体,正面
16377,_, , ,特别喜欢,24,28,整体,正面
16377,_, , ,挺好的,37,40,整体,正面
16378,_,8,10,便宜了好多,11,16,价格,正面
16378,_, , ,还可以,0,3,整体,正面
16378,_, , ,大爱,5,7,整体,正面
16378,_, , ,特别喜欢,25,29,整体,正面
